date,info by,author_name,author_location,type of review,title,rated,time_posted,paragraph,date_of_experience,reply_author,reply_date,reply_paragraph
2024-09-12 19:31:00,Info for Nikole Russell,Nikole Russell,US,Verified,Hot flashes AND night sweats completely…,5.0,2023-08-19T16:34:03.000Z,"Hot flashes AND night sweats completely gone in a month. I am sleeping so much better and have much more energy during the day. If the full benefits come after three months I’m excited to see what the next two months bring!  If you are on the fence about trying these products, go for it!  Worth every penny. I’ve told all my friends!",12 August 2023,,,
2024-09-12 19:31:00,Info for Aprial Farhood,Aprial Farhood,US,Verified,Great products high quality great…,5.0,2023-08-19T15:11:58.000Z,Great products high quality great response time,11 August 2023,,,
2024-09-12 19:31:02,Info for Lalainya Coleman,Lalainya Coleman,US,,Still can't sleep,5.0,2023-08-19T11:35:43.000Z,I love this product!  It has definately helped with hot flashes and moodiness but I still can't sleep. I've been on it for about 6 weeks now.  How long does it take to help with sleeping?,19 August 2023,Reply from By Winona,2023-08-19T15:25:35.000Z,"It may take 90 days before you may notice the full benefits of your medication. Please reach out to your Winona doctor if you need assistance :) Your doctor is available to you in the patient portal, 7 days a week."
2024-09-12 19:31:02,Info for Shandon Edwards,Shandon Edwards,US,Verified,Easy transition from my old doctor and…,5.0,2023-08-18T21:14:40.000Z,Easy transition from my old doctor and they adjustments needed to improve my overall health and wellness.   I feel better and my hormonal weight gain has decreased.,18 August 2023,,,
2024-09-12 19:31:02,Info for Amanda Mason,Amanda Mason,US,Verified,Great customer service,5.0,2023-08-18T17:20:00.000Z,"Great customer service, timely responses, fast shipping and personable attention from the Physician.",18 August 2023,,,
2024-09-12 19:31:02,Info for Tracy Moore,Tracy Moore,US,Verified,I have been using HRT with Winona for…,5.0,2023-08-16T17:39:22.000Z,"I have been using HRT with Winona for about 10 weeks, and I feel great. I immediately noticed improvements on my sleep- no longer getting up multiple times at night to go to the bathroom.",08 August 2023,,,
2024-09-12 19:31:02,Info for Shallamar Mcafee,Shallamar Mcafee,US,Verified,No changes,2.0,2023-08-16T07:33:41.000Z,I don't feel any major change but have gained 10lbs since starting on this..,15 August 2023,Reply from By Winona,2023-08-16T19:13:23.000Z,"Hi! We understand that this can be a difficult and frustrating situation.It's worth noting that while your body adjusts to the HRT, it is not uncommon to experience bloating and water weight gain. However, it's important to note that weight gain is not directly linked to HRT. In fact, studies suggest that the use of HRT is associated with less weight gain and potential beneficial effects on muscle mass over time."
2024-09-12 19:31:02,Info for Charlotte Barnes,Charlotte Barnes,US,Verified,Glad I Discovered Winona,5.0,2023-08-15T14:50:53.000Z,"They provide a lot of opportunities to contact them, do Q&A's, and seem very customer-friendly.",15 August 2023,,,
2024-09-12 19:31:02,Info for Jessica Moore,Jessica Moore,US,Verified,It's so simply great,5.0,2023-08-13T02:44:34.000Z,"It's so simply great! I can't be more thankful than I am for having these symptoms alleviated. My moods & brain fog were causing issues at work, and lack of sleep only made all that worse. My primary care physician wanted to put me on antidepressants and I knew that wasn't the answer when hormones were the root cause. Everything is better now. I'm comfortable, sleeping, and happy.",12 August 2023,,,
2024-09-12 19:31:02,Info for Claudine,Claudine,US,Verified,Relief from nighttime hot flashes,5.0,2023-08-10T00:47:44.000Z,Convenient access to products that have helped significantly with managing my symptoms. My primary care doctor has not been helpful at all and seems to show little concern when I bring it up during my annual visits. My Winona doctor is great!,02 August 2023,,,
2024-09-12 19:31:02,Info for Arecia Hester,Arecia Hester,US,Verified,Great Product,5.0,2023-08-09T22:25:34.000Z,The responsiveness of the doctors is great.  I use the estrogen cream and I have had great results.,09 August 2023,,,
2024-09-12 19:31:02,Info for Melissa Sharp,Melissa Sharp,US,Verified,Life changing,5.0,2023-08-09T16:49:54.000Z,Was very easy to set up and meet with a Doctor to help support your needs.,02 August 2023,,,
2024-09-12 19:31:02,Info for Cynthia Weier,Cynthia Weier,US,Verified,Give the product a try!,5.0,2023-08-07T15:50:22.000Z,"I was a little worried at first about signing up for another product that would not work. I am currently on week 4 and I’m surprised by how well I am sleeping, and not feeling as munchie. My moodiness, as my family likes to call it, is not as frequent as it was prior to starting on my regimen.",30 July 2023,,,
2024-09-12 19:31:02,Info for Rebecca Cardoza,Rebecca Cardoza,US,Verified,Great products and great communication,4.0,2023-08-07T06:43:48.000Z,,31 July 2023,,,
2024-09-12 19:31:02,Info for Deniegh Cherry,Deniegh Cherry,US,Verified,The doctor has been very helpful and…,5.0,2023-08-07T05:58:26.000Z,The doctor has been very helpful and attentive and medicine I'd always on time.,31 July 2023,,,
2024-09-12 19:31:02,Info for Allison Messmore,Allison Messmore,US,Verified,I feel SO much better!,5.0,2023-08-07T04:10:20.000Z,I feel SO much better!! The Doctor was very easy to communicate with and now I'm free of hot flashes and night sweats. It's like I turned the clock back 15 years!,31 July 2023,,,
2024-09-12 19:31:02,Info for Heather,Heather,US,Verified,About the easiest experience with…,5.0,2023-08-06T17:39:40.000Z,"About the easiest experience with healthcare that I've ever had. No time off from work to keep an appointment, 24/7 support. Targeted care that had me feeling better within a week.",30 July 2023,,,
2024-09-12 19:31:02,Info for Erin C,Erin C,US,Verified,Easy process,4.0,2023-08-06T17:34:50.000Z,"Very happy with how easy it’s been to set up care and to receive treatment. Looking forward to being able to submit to insurance company for reimbursement, only complaint is the out of pocket cost for care that should be covered by insurance. This is not a criticism of Winona. More OB/Gyn should be willing to provide this level of care. There shouldn’t be a need for patients to turn to online care. That said, very grateful for the service that Winona provides.",30 July 2023,,,
2024-09-12 19:31:02,Info for Kara Oberlander,Kara Oberlander,US,Verified,Very helpful doctors and product.,5.0,2023-08-06T05:08:57.000Z,,04 August 2023,,,
2024-09-12 19:31:02,Info for Heather Zingg,Heather Zingg,US,Verified,Definitely recommend,5.0,2023-08-05T20:36:07.000Z,"It's SO easy and the products are great! The company is very responsive, and I've had great results so far.",29 July 2023,,,
2024-09-12 19:31:02,Info for Gina Auburn,Gina Auburn,US,Verified,Great company!,5.0,2023-08-04T06:32:54.000Z,"Great company! Easy, quick menopause relief!",27 July 2023,,,
2024-09-12 19:31:02,Info for MERCEDES CASCIO,MERCEDES CASCIO,US,Verified,Outstanding patient service!,5.0,2023-08-04T03:48:47.000Z,Extremely fast response and delivery of the medication. Dr. Green is attentive and provides outstanding patient care. I’m so thankful for Dr. Green and Winona. I feel like my old self again!,03 August 2023,,,
2024-09-12 19:31:03,Info for Tammy,Tammy,US,Verified,Great experience,5.0,2023-08-03T19:18:37.000Z,I was hesitant to try an online medical company…. I’m so glad I did. The process has been easy… and the experience was so much better than going to my regular doctor. I finally have relief from my menopausal symptoms. I’m sleeping though the night… my mentation is clear… I highly recommend Winona.,02 August 2023,,,
2024-09-12 19:31:03,Info for Deborah B.,Deborah B.,US,Verified,A million out of five stars,5.0,2023-08-03T02:40:23.000Z,"If this stuff didn't do such a great job helping me regulate my emotions I'd be ugly crying at how much better I feel in practically every way. After basically being dismissed outright by my regular GYN, I turned to Winona and I'm still shocked at how different the experience was. The whole process was incredibly easy, I feel supported and acknowledged, and most of all, this medication works!! My insomnia, hormonal anxiety and depression, and fatigue basically evaporated. That once-a-month rage is completely gone. My libido is back to newlywed levels. Every woman needs to know about the symptoms of perimenopause and that there is help available. This is life-changing.",25 July 2023,,,
2024-09-12 19:31:03,Info for Lisa Stump,Lisa Stump,US,Verified,Long response time,3.0,2023-08-02T21:03:13.000Z,I am overall happy with my products and results. It takes WAY too long for doctors to respond!,26 July 2023,Reply from By Winona,2023-12-27T21:10:41.000Z,"Our dedicated team of doctors are dedicated to delivering top-notch care to our patients. Ordinarily, our doctors strive to respond to messages within a 24-hour timeframe. However, there are instances where it might take longer to receive a reply.We sincerely request your patience and understanding as our doctors also fulfill their responsibilities in hospitals or clinics, which may result in them not being immediately available."
2024-09-12 19:31:03,Info for Andrea Noe,Andrea Noe,US,,Life changing,5.0,2023-08-02T19:56:33.000Z,"Dr. Green is so great with responding back quickly when I have questions.  Your Customer Service team is wonderful as well, always willing to help!   The cream has changed my life in that my sleep has gotten so much better and my mood has evened out. The combination cream is so easy to use and I haven't had any issues at all.  In addition to eating well, exercising, and practicing mindfulness, the cream has really helped me cope better with my anxiety - especially before that time of the month.Thank you so much Winona Team!!Sincerely, Andrea",01 August 2023,,,
2024-09-12 19:31:03,Info for Robin Cody,Robin Cody,US,Verified,Winona provides the Perimenopause support I need,5.0,2023-08-02T16:45:12.000Z,"My primary care physician didn't want to help me with my perimenopause symptoms unless I missed my period for more than 6 consecutive months, so I reached out to Winona which has doctors that specialize in Menopause. I was glad to finally receive informed care and the doctor was willing to address all of my concerns about symptoms and possible side effects of treatment. The stigma surrounding Menopause is heartbreaking and Winona is providing the support I need as I approach this new phase of my life.",02 August 2023,,,
2024-09-12 19:31:03,Info for For Kaylee,For Kaylee,US,Verified,EASY & IT WORKS!,5.0,2023-08-01T22:05:44.000Z,"I have been using the cream & DHEA for 3 months now & I no longer have those   flashes.  I sleep great!  I was nervous to try this because it was all online, however I have had a great experience & I highly recommend this to everyone",01 August 2023,,,
2024-09-12 19:31:03,Info for Arlinda Coronado,Arlinda Coronado,US,Verified,Think twice before starting this,1.0,2023-08-01T18:56:02.000Z,"This company gives you prescription medication for HRT without doing any sort of lab work. You must have lab work done in order to see where your hormone imbalance is so that they can prescribe the right HRT for your deficiency. When I clicked the get started button, I knew they would ask for lab work, but they did not. A doctor just prescribed and sent out to me. I thought that was odd. After further research it is not in my best interest to start something where I may not have an imbalance and could cause more harm than good. I tried to return an unopened package, but they will not accept it and give me a refund. Think twice before starting this. I’m very disappointed.",01 August 2023,Reply from By Winona,2023-12-18T19:15:46.000Z,"We understand that many people think that blood work is a better guide to prescribing HRT, but blood hormone levels can vary greatly from day-to-day, so blood tests are not necessarily an accurate indication of what you might need. Bloodwork can appear ""perfect"" on paper, but you still may have symptoms.HRT is, therefore, prescribed based on symptoms and medical history. We want you to feel better, not necessarily ""fix"" your lab values. The information provided in the onboarding process is used to determine what medications and what dosage would work best for you. Our Winona doctors are very successful in safely prescribing HRT for thousands of women through this process. We understand your concern about returning the medications, but they are prescriptions that are formulated for each patient and cannot be used again for another patient. We encourage you to reach out to your Winona doctor to discuss and they can fully explain how this process works and why they prescribed the medications that they did. We truly want you to feel better! If we can help in any way, please let us know."
2024-09-12 19:31:03,Info for traci thompson,traci thompson,US,Verified,Feeling better,4.0,2023-08-01T18:52:56.000Z,Great response time. I lost weight. Feeling better.,29 July 2023,,,
2024-09-12 19:31:03,Info for Michelle,Michelle,US,Verified,Winona HRT has been a Great experience!!,5.0,2023-08-01T18:34:58.000Z,"Winona has been a great experience so far!  I just completed my first 10 week round on the combo cream & DHEA.  I feel good, getting back to “myself”, sleeping good, skin issues I was having for last 3 years prior to starting HRT are completely gone🙌🏼 I have not lost any weight yet but stopped gaining and hope to see the lbs shed more easily in the coming months.  My Traditional Doc was fine with my choice at my annual as long as I agreed to labs which I did.  Winona Dr & Staff have been super helpful and responsive Thru the app from day 1.  Would I recommend Winona - YES!!!!!",01 August 2023,,,
2024-09-12 19:31:03,Info for Christy,Christy,US,Verified,Positive experience!,5.0,2023-08-01T11:43:56.000Z,"Very easy to get started and great communication from the doctor! I have only been on the bioidenticals E/P and DHEA for one month...but my hot flashes have been reduced by 50% at night. I have great sleep (I had good sleep most nights but not as consistent). I feel like I don't have a lot of the intense sugar/whatever cravings that I had had before although still at the same weight (no gain, loss 1lb)...but have not cut my calories down on the weekend. I have more energy, and I don't feel like I need my afternoon sugar/caffeine pick-me-up anymore to make it. I hope things continue getting better, and I do hope weight loss becomes easier as it seems to be easier to control cravings.",24 July 2023,,,
2024-09-12 19:31:03,Info for shelly hazen,shelly hazen,US,Verified,I have had great results with my…,5.0,2023-07-31T05:45:54.000Z,I have had great results with my product and the communication from the company is terrific and easy to use.,23 July 2023,,,
2024-09-12 19:31:03,Info for January Pitt,January Pitt,US,Verified,Easy to get prescription changed or…,5.0,2023-07-31T01:10:29.000Z,Easy to get prescription changed or adjusted.  Everyone is easy  to work with.  Items come promptly.   My hair is growing back in nicely.  Nights sweats are almost non existent now.   Not sure why I didn’t do this sooner!,30 July 2023,,,
2024-09-12 19:31:03,Info for SJ,SJ,US,Verified,"LIfe Changing Product, 10 stars",5.0,2023-07-30T23:44:06.000Z,"I am only giving this company 5 stars because I can't give it 10 stars! My biggest regret is that I didn't start with them 5 years ago! You don't have to be in menopause for it to help. I am sleeping better than I have in years, my energy is better, I am less stressed and anxious. I have more patience with my kids. I feel 10 years younger. Thank you Winona!!!",23 July 2023,,,
2024-09-12 19:31:03,Info for C Wilson,C Wilson,US,Verified,It’s been a great experience,5.0,2023-07-30T22:19:50.000Z,It’s been a great experience. Great provider and products. Fast service. Quality products. Love this service.,23 July 2023,,,
2024-09-12 19:31:03,Info for M. Blake,M. Blake,US,Verified,Great Service,5.0,2023-07-30T07:37:40.000Z,It was so easy and I started feeling like myself again within a month. The doctor responds ASAP so it's easy to get your questions answered. I was on the fence about doing this and I am so glad I went for it. Very happy with my experience.,21 July 2023,,,
2024-09-12 19:31:03,Info for Denise Humason,Denise Humason,US,Verified,I’m so glad I found Winona,5.0,2023-07-30T03:48:56.000Z,"I’m so glad I found Winona, my experience has been tremendous. All my questions are answered and my prescription is easy to get. The doctor also checks in to be sure everything is going well and wants to know what isn’t working. I highly recommend!!",30 May 2023,,,
2024-09-12 19:31:03,Info for D Kos,D Kos,US,Verified,Excellent experience!,5.0,2023-07-30T02:42:38.000Z,I couldn’t be happier with my by winona experience. Both service and product have been even better than expected!  Dr. Green has been very responsive and helpful.,29 July 2023,,,
2024-09-12 19:31:03,Info for KW,KW,US,Verified,In personal :(,3.0,2023-07-29T06:30:49.000Z,,28 July 2023,Reply from By Winona,2023-12-27T21:05:27.000Z,"Thank you for your feedback! We appreciate your valuable feedback!At times, online healthcare may seem distant. However, we want to assure you that your health and well-being are of utmost importance to us.Our approach to care is tailored to each individual patient, ensuring personalized attention and support.If there is anything we can assist you with, please do not hesitate to contact us. We are here to help."
2024-09-12 19:31:03,Info for AMY PENNELL,AMY PENNELL,US,Verified,The promote replies and quick…,5.0,2023-07-29T00:09:59.000Z,The promote replies and quick prescription fulfillment was great.  The product really does work and less than half the price of seeing my gyno in person.,28 July 2023,,,
2024-09-12 19:31:03,Info for dancing bear,dancing bear,US,,Winona gave me my life back,5.0,2023-07-28T22:39:07.000Z,"Winona gave me my life back. I was tired, gaining weight excessively and wasn't sleeping well. They gave me the right tools to get my body back on track. They were fast, friendly and the process was simple yet highly effective.",01 July 2023,,,
2024-09-12 19:31:04,Info for Adrienne Nelson,Adrienne Nelson,US,Verified,Quick effective relief!,5.0,2023-07-28T20:54:29.000Z,"After suffering for months I decided I needed to do something about my peri menopause symptoms. I found Winona, filled out the questionnaire, waited for a little while, and received a response! All in one day! Within a week my prescriptions were here and within two weeks I was getting relief from the hot flashes and night sweats! I cannot recommend this company enough! Thank you! My only problem is that I waited so long!",28 July 2023,,,
2024-09-12 19:31:04,"Info for Lisa Allen, Miamisburg, Ohio","Lisa Allen, Miamisburg, Ohio",US,Verified,Why you should give Winona a chance!!  ❤️,5.0,2023-07-28T06:19:09.000Z,"I was unsure about going through a service online instead of seeing a traditional doctor for menopause symptoms; however, they asked probing, detailed questions about my body and what I felt I was going through and they were so helpful and kind through the entire process!  Within an hour or so I had a prescription from a doctor in my state and I was confident I was on my way to feeling better.  I know I’m in the best of care and I am flattered they asked for my opinion!  Please give it a chance, these are great people with a real desire to help us all…. I’m truly blessed ❤️",28 July 2023,,,
2024-09-12 19:31:04,Info for Robin Mefferd,Robin Mefferd,US,Verified,Was desperate and skeptical but so blessed I contacted Winona.  I am a real person!!,5.0,2023-07-28T02:49:03.000Z,"Finally after having every test under the sun by my primary doc of several years, and her telling me I was fine(lab work all perfect) her telling me my symptoms were all in my head  and nothing could be done (except back on anti depressants) for  my joint pain, mood swings, hot flashes and depression SOMEONE LISTENED!   It’s only been a month on the meds my Winona doc RX’d me and it has completely changed my life.  No words can describe how grateful I am.  Mood swings much better (my husband thanks Winona), more energy, no more hot flashes, sleeping better, lost 7 pounds this month but best of all……NO MORE JOINT pain. Able to exercise again and I feel like a normal human being again.  I just wish I would have reached out to them 2 years ago.  I can’t get the two years back but I sure the heck am going to make up for the two I lost.   Thank you Winona for giving me life back.",27 July 2023,,,
2024-09-12 19:31:04,Info for Tina Harkins,Tina Harkins,US,Verified,Good service,4.0,2023-07-27T19:00:10.000Z,The doctor answered my questions in a timely manner and the product (compounded cream) is easy to use,26 July 2023,,,
2024-09-12 19:31:04,Info for Amy Teller,Amy Teller,US,Verified,Good start,4.0,2023-07-27T18:49:13.000Z,"Service was quick and easy. The website was easy to follow.  I would have liked better follow up questions at the 10 week check in. All I was asked was if I wanted to change my dosage, I don't know if I need to change my dosage, I'm not the doctor.",26 July 2023,,,
2024-09-12 19:31:04,Info for customer,customer,US,Verified,Great experience with Winona.,5.0,2023-07-26T21:00:05.000Z,Great experience with Winona.Even though this was an online consultation it felt very personal.I was hesitant to try HRT but this has honestly made a huge difference to my physical & emotional well being.Help is available if you need it but I have had no issues.,26 July 2023,,,
2024-09-12 19:31:04,Info for V.C.,V.C.,US,Verified,So far everything is working ok,4.0,2023-07-26T20:21:34.000Z,"So far everything is working ok. I think. I don’t know exactly how I’m supposed to feel. I think I feel better, but don’t really know what the end result should be. It’s so challenging for women to get assistance with balancing hormones. I just wish actual bloodwork was ordered before prescribing.",26 July 2023,,,
2024-09-12 19:31:04,Info for Polly Martin,Polly Martin,US,Verified,Great follow up!,5.0,2023-07-26T20:13:35.000Z,"ByWinona is responsive, with good follow-up, and the site is easy to use. They also have email access to their doctors and normally follow up within 24 hours. Highly recommend :)",26 July 2023,,,
2024-09-12 19:31:04,Info for Wendy,Wendy,US,Verified,The products WORK,5.0,2023-07-26T19:57:43.000Z,The products WORK.  The Dr.and support staff are helpful and available.  Great service and i a grateful menopausal women that feels so much better,19 July 2023,,,
2024-09-12 19:31:04,Info for Kristy W,Kristy W,US,Verified,Love this program,5.0,2023-07-26T00:30:29.000Z,Been very convenient and the meds worked quickly.,25 July 2023,,,
2024-09-12 19:31:04,Info for Holly Pirkle,Holly Pirkle,US,Verified,I started feeling better with the cream…,5.0,2023-07-25T23:11:25.000Z,I started feeling better with the cream about 2 weeks after .The proof is in the pudding so I had to try this even if I was hesitant & yes a bit scared I didn’t want bad side effects.Well I’m feeling better after 17 days & no side effects I can’t wait to see how I feel 4 weeks from now hopefully even better with more energy!Also I appreciate if I need to speak to someone there is someone there to help guide me were I need to go &I can also speak to my doctor if I need to.Have made a very good decision on the HRT cream & Winona.,25 July 2023,,,
2024-09-12 19:31:04,Info for Shannon M.,Shannon M.,US,Verified,I have noticed an increase in energy…,5.0,2023-07-25T23:01:11.000Z,"I have noticed an increase in energy and am not as exhausted throughout the day. That was one of the reasons I decided to try Winona.  I have not noticed any difference in my weight, but that doesn't mean it won't happen once I've been on it for a few months.  I'm sure I will notice other changes but for now what I have noticed is my energy level increase.",25 July 2023,,,
2024-09-12 19:31:04,Info for Robyn Wilson,Robyn Wilson,US,Verified,The information and videos were very…,5.0,2023-07-25T22:01:03.000Z,"The information and videos were very helpful and so easy to use. I knew a little on HRT, but feel very informed now and very glad I proceeded with treatment. So great being able to message on my time and receive responses in an efficient and secure platform.",25 July 2023,,,
2024-09-12 19:31:04,Info for Jenny Webb,Jenny Webb,US,Verified,Cancelling a prescription is next to…,3.0,2023-07-25T20:42:54.000Z,"Cancelling a prescription is next to impossible. Make it easier. One thing women with hormone issues don’t want to deal with is not being able to find the cancel button. Also, it’s not possible to speak to a human being.",17 July 2023,Reply from By Winona,2023-12-27T22:17:09.000Z,"We strive to ensure that canceling your subscription is a hassle-free and user-friendly experience. :) You have the flexibility to cancel at any time in your account settings. Our website is user friendly. Our helpful patient care representatives are happy to assist you via text messaging, chat via our website or by phone call. Additionally, you have the option to schedule a call with one of our patient care representatives at a time that fits into your schedule.We are happy to assist you and address any concerns you may have. Please feel free to reach out to us!"
2024-09-12 19:31:04,Info for Elisabeth Hopper,Elisabeth Hopper,US,Verified,Any time I need to reach out for…,5.0,2023-07-25T19:36:54.000Z,"Any time I need to reach out for information, they are quick to reply.",18 July 2023,,,
2024-09-12 19:31:04,Info for Crystal Mckeel,Crystal Mckeel,US,Verified,I am so happy with Winona,5.0,2023-07-25T03:05:25.000Z,"I am so happy with Winona. I’ve been using my prescriptions for a few months now and I can tell a huge difference. My mood, energy levels, and focus have all improved dramatically. The convenience of doing everything online is the only reason I considered hormone replacement. It was one of the best decisions I could have made for my overall quality of life! I wish I had of started earlier. 100% recommend",24 July 2023,,,
2024-09-12 19:31:04,Info for Sandi,Sandi,US,Verified,Awesome experience,5.0,2023-07-24T22:15:12.000Z,I love how quickly the process went from me deciding to start HRT  to receiving my medication. It was less than a week!! When I have a question the answers come quickly and DrGreen is very good at answering questions and making changes to dosages. The web site is very informative as well.,24 July 2023,,,
2024-09-12 19:31:04,Info for Angel Shain,Angel Shain,US,Verified,ENOUGH IS ENOUGH!,5.0,2023-07-24T15:49:33.000Z,"I'm finally starting to feel much, much better, like my old self again. My Doctor told me to ""Tough it out"" when I asked for help. I have been ""Toughing"" things out my entire life. ENOUGH IS ENOUGH! I AM ENOUGH to pursue feeling better! That's what led me here, and I am so very happy to get the help and support I am receiving now from Winona. Thank you for helping me.",24 July 2023,,,
2024-09-12 19:31:04,Info for Deborah Gordon,Deborah Gordon,US,Verified,Hot flashes are gone,5.0,2023-07-24T13:29:38.000Z,"Hot flashes are gone, sex no longer painful and sleeping like a baby!   My first month I had a lot of water retention but that went away.   I so wish I had started this years ago when I first went into menopause.",24 July 2023,,,
2024-09-12 19:31:04,Info for Sonya Arellano,Sonya Arellano,US,Verified,It was a great experience,5.0,2023-07-24T05:59:16.000Z,It was a great experience! Loved having access to my Doctor who was very thorough and answered all of my questions.,01 June 2023,,,
2024-09-12 19:31:05,Info for Karen,Karen,US,Verified,Prompt and informative,5.0,2023-07-24T05:40:08.000Z,,17 July 2023,,,
2024-09-12 19:31:05,Info for Kris LInk,Kris LInk,US,Verified,I love what Winona has done for me…,5.0,2023-07-24T02:50:22.000Z,I love what Winona has done for me because the Dr listened to me!  She adjusted meds as I needed throughout my first 10 weeks to where I feel good and comfortable.  My hot flashes are almost nonexistent!  I can’t wait to see how things improve in the next 3 months,23 July 2023,,,
2024-09-12 19:31:05,Info for Mary W,Mary W,US,Verified,I am sleeping so much better and my hot…,5.0,2023-07-24T00:52:56.000Z,I am sleeping so much better and my hot flashes have decreased after only 10 weeks.,23 July 2023,,,
2024-09-12 19:31:05,Info for Lorie,Lorie,US,Verified,Dr Green is so nice,5.0,2023-07-23T17:48:02.000Z,Dr Green is so nice. I finally feel better. I am so glad I found this.  😃,23 July 2023,,,
2024-09-12 19:31:05,Info for Eliz Burnma,Eliz Burnma,US,Verified,Easy I don’t have to be embarrassed at…,5.0,2023-07-23T13:19:44.000Z,Easy I don’t have to be embarrassed at the pharmacy. Appreciate that,16 July 2023,,,
2024-09-12 19:31:05,Info for Elle Lutz,Elle Lutz,US,Verified,Life Changing Products,5.0,2023-07-22T19:02:43.000Z,Winona has changed my life. I’m grateful for this company and for what it has done for the betterment of my hormonal health.,15 July 2023,,,
2024-09-12 19:31:05,Info for Robin Jozaitis,Robin Jozaitis,US,Verified,The doctor took time to ask questions,5.0,2023-07-22T05:25:23.000Z,"The doctor took time to ask questions, listen carefully and make recommendations specific to my needs and concerns.  The customer service is professional, helpful and friendly!",14 July 2023,,,
2024-09-12 19:31:05,Info for Felicia,Felicia,US,Verified,Very attentive and timely communication.,5.0,2023-07-21T23:40:05.000Z,,21 July 2023,,,
2024-09-12 19:31:05,Info for Nicole Sanders,Nicole Sanders,US,Verified,Interacting with the Winona site is…,5.0,2023-07-21T23:17:05.000Z,Interacting with the Winona site is easy and effective,21 July 2023,,,
2024-09-12 19:31:05,Info for Eva Wiegman,Eva Wiegman,US,Verified,I’m starting to feel better,5.0,2023-07-21T20:18:13.000Z,I’m starting to feelThe difference! The whole process has been easy. Your provider is great with getting back to you on a timely manner!,13 July 2023,,,
2024-09-12 19:31:05,Info for Cindy Chandler,Cindy Chandler,US,Verified,Listening and communication.,5.0,2023-07-21T18:43:40.000Z,,21 July 2023,,,
2024-09-12 19:31:05,Info for Catherine Greer,Catherine Greer,US,,I have been using Winona for over a…,5.0,2023-07-21T15:44:16.000Z,"I have been using Winona for over a year now and I am so glad I did. At 50, I started having menopausal symptoms but was anxious about HRT. Winona has made getting treatment less anxiety ridden and super easy to use. I am very happy with the results and will continue to use their services.",21 July 2023,,,
2024-09-12 19:31:05,Info for Denise Astorga,Denise Astorga,US,Verified,So far so good.,4.0,2023-07-21T07:46:33.000Z,So far so good.. I needed to chat with Dr to get a stronger dose but Within 2 days of running out symptoms kicked in so I know it helps !,20 July 2023,,,
2024-09-12 19:31:05,Info for Andrea Stortz,Andrea Stortz,US,Verified,A simple solution for a common problem,5.0,2023-07-21T06:06:53.000Z,"I was able to get an individualized plan based off a questionnaire, very fast shipping and my products always arrive on time. No hassle with making doctor appointments or having to remember to refill prescriptions. The products have really made a difference, my brain fog is gone and I a feeling better just after a month of use!",21 July 2023,,,
2024-09-12 19:31:05,Info for Michal,Michal,US,Verified,Simple and seamless to get started,5.0,2023-07-21T05:49:53.000Z,Simple and seamless to get started. I tried it because I was experiencing new overwhelming anxiety with my monthly cycle. I am definitely feeling better.,19 July 2023,,,
2024-09-12 19:31:05,Info for Jana,Jana,US,Verified,Great experience with By Winona!,5.0,2023-07-20T20:23:50.000Z,"Getting screened and talking to a doctor was very easy. I felt the screening was thorough and the interaction with my doctor was very positive. He was highly responsive and answered all my questions and addressed my concerns. I was a candidate for a prescription and that process was also very easy. My medications came to my house and since starting them, I feel SO much better. I have accessible ways to reach out to support or my doctor if I have questions or problems and so far everyone has been responsive and very helpful. I'm really happy with By Winona. I do recommend it!",20 June 2023,,,
2024-09-12 19:31:05,Info for Gloria Portillo,Gloria Portillo,US,Verified,Life back ❤️,5.0,2023-07-19T22:15:27.000Z,Wow! Winona changed my life! I’ve been taking it for almost 3 months now. I lost 10 lbs so far. I’ve been eating healthy and cut down on sugars. My stomach is flat and not bloated. I have no more brain fog and anxiety. No more hot flashes and waking up at night. I sleep so much better. Thank you Winona! ❤️❤️🙏🙏,19 July 2023,,,
2024-09-12 19:31:05,Info for Joanne Pflug,Joanne Pflug,US,Verified,Easy to use,5.0,2023-07-19T21:42:44.000Z,"Easy to use, detailed instructions & great information.",19 July 2023,,,
2024-09-12 19:31:05,Info for Jennifer Heckert,Jennifer Heckert,US,Verified,Hot flashes gone,4.0,2023-07-19T17:30:52.000Z,My hot flashes are gone and sleeping better!,19 July 2023,,,
2024-09-12 19:31:05,Info for Christine,Christine,US,Verified,"Beginning to feel like myself again ..,",5.0,2023-07-19T17:02:14.000Z,"Just starting my BHRT with Winona but already beginning to feel like myself again.  Many of my symptoms are lessening and it’s a huge relief. So many things felt like they were breaking before BHRT and I think this must be best for my overall health and longevity. Recently met with my breast doctor, since I have dense breasts, and fully expected her to discourage my use of BHRT but much to my surprise, she did not.  Excited to see further benefits going forward!  I highly recommend the use of Winona and think BHRT should be discussed with all women entering menopause age as a preventative to disease just as a colonoscopy is recommended at age 50.",13 July 2023,,,
2024-09-12 19:31:06,Info for Gretchen Moore,Gretchen Moore,US,Verified,Quick and easy!,5.0,2023-07-19T13:31:10.000Z,Easy to use and the treatment is effective!,12 July 2023,,,
2024-09-12 19:31:06,Info for Lisa Mezzei,Lisa Mezzei,US,Verified,Improved quality of life,5.0,2023-07-19T00:07:06.000Z,"This has been so wonderful in my peri menopause/ menopause journey. Getting the lowest dose of the hormones I need, easy process and shipped directly to me.  I feel like myself again. Bye bye anxiety, low patience and hot flashes.",18 July 2023,,,
